K2 ID,Campaign,Object type,RA (J2000),Dec (J2000),Target Type,Investigation ID,KEP Mag,Kep Flag,Module,Output,Channel
integer,integer,substring,ra,dec,ustring,string,float,string,integer,integer,integer
211086888,4,STAR,03 53 16.361,+24 21 26.50,LC,GO4007_GO4029_GO4033,11.965,gri,10,2,30
211086971,4,STAR,04 00 45.547,+24 21 31.28,LC,GO4020,11.505,gri,10,1,29
211087003,4,STAR,03 57 19.490,+24 21 33.16,LC,GO4007_GO4029_GO4033_GO4104,11.645,gri,10,2,30
211087023,4,STAR,03 50 00.283,+24 21 34.40,LC,GO4007_GO4029_GO4033,12.185,gri,15,4,52
211087059,4,STAR,03 54 25.243,+24 21 36.28,LC,GO4007_GO4020_GO4029_GO4033_GO4037_GO4060_GO4082_GO4090_GO4104_GO4105,10.793,gri,10,2,30
211087100,4,STAR,03 54 06.397,+24 21 38.75,LC,GO4007_GO4029_GO4033_GO4060_GO4104,10.045,gri,10,2,30
211087128,4,STAR,03 46 24.136,+24 21 40.40,LC,GO4007_GO4020_GO4029_GO4033_GO4060_GO4101_GO4106,12.429,gri,15,4,52
211087129,4,STAR,03 47 07.746,+24 21 40.44,LC,GO4048,15.870,J,15,4,52
211087141,4,STAR,03 58 36.066,+24 21 40.99,LC,GO4020_GO4104,10.549,gri,10,1,29
211087142,4,STAR,03 40 31.015,+24 21 41.06,LC,GO4011_GO4020_GO4060_GO4106,12.622,gri,15,3,51
211087171,4,STAR,04 07 52.676,+24 21 42.87,LC,GO4020,13.237,gri,4,2,10
211087173,4,STAR,03 42 14.483,+24 21 42.99,LC,GO4097,15.881,JHK,15,3,51
211087248,4,STAR,03 55 56.309,+24 21 46.45,LC,GO4007_GO4029_GO4033_GO4104,10.027,gri,10,2,30
211087331,4,STAR,03 43 12.648,+24 21 50.81,LC,GO4020,12.852,gri,15,3,51
211087357,4,STAR,03 47 40.445,+24 21 52.39,LC,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4057_GO4060_GO4091_GO4104,10.411,gri,15,4,52
211087482,4,STAR,03 56 46.968,+24 21 59.74,LC,GO4007_GO4029_GO4033,12.607,gri,10,2,30
211087559,4,STAR,03 39 19.102,+24 22 03.73,LC,GO4006_GO4007_GO4020_GO4060,14.159,gri,15,3,51
211087650,4,STAR,03 46 58.786,+24 22 08.28,LC,GO4024_GO4032_GO4048_GO4097,15.636,JHK,15,4,52
211087700,4,STAR,04 11 27.697,+24 22 11.70,LC,GO4007_GO4020,13.734,gri,4,2,10
211087739,4,STAR,03 47 30.595,+24 22 14.03,LC,GO4006_GO4011_GO4020_GO4024_GO4032_GO4048_GO4091,14.553,JHK,15,4,52
211087758,4,STAR,03 55 54.894,+24 22 15.20,LC,GO4007_GO4020_GO4060,13.556,gri,10,2,30
211087906,4,STAR,03 56 26.254,+24 22 23.52,LC,GO4020,12.163,gri,10,2,30
211087911,4,STAR,03 47 01.417,+24 22 23.75,LC,GO4020,13.136,gri,15,4,52
211087985,4,STAR,03 46 07.522,+24 22 27.76,LC,GO4018_GO4020_GO4024_GO4032_GO4048_GO4054_GO4060_GO4091_GO4101,14.064,gri,15,4,52
211087988,4,STAR,03 52 48.868,+24 22 27.89,LC,GO4007_GO4029_GO4033_GO4104,11.499,gri,10,2,30
211088020,4,STAR,04 14 33.414,+24 22 29.15,LC,GO4007_GO4029_GO4033,12.129,gri,4,3,11
211088035,4,STAR,03 58 44.951,+24 22 29.88,LC,GO4002_GO4011_GO4020_GO4097_GO4109,12.963,JHK,10,1,29
211088125,4,STAR,03 52 28.970,+24 22 34.32,LC,GO4007_GO4020_GO4029_GO4033_GO4060,12.880,gri,10,2,30
211088258,4,STAR,04 12 22.453,+24 22 41.92,LC,GO4007_GO4020_GO4029_GO4033,12.546,gri,4,3,11
211088357,4,STAR,03 59 21.120,+24 22 48.45,LC,GO4007_GO4029_GO4033_GO4060_GO4104,10.496,gri,10,1,29
211088422,4,STAR,04 02 48.275,+24 22 51.98,LC,GO4097,15.355,JHK,10,1,29
211088423,4,STAR,04 01 37.351,+24 22 51.99,LC,GO4097,15.650,JHK,10,1,29
211088524,4,STAR,04 11 21.484,+24 22 57.35,LC,GO4020_GO4089,13.293,gri,4,2,10
211088664,4,STAR,03 46 59.614,+24 23 03.83,LC,GO4007_GO4033,10.805,gri,15,4,52
211088740,4,STAR,03 49 11.564,+24 23 07.77,LC,GO4007_GO4029_GO4033_GO4060_GO4104,11.818,gri,15,4,52
211088796,4,STAR,04 00 31.248,+24 23 10.88,LC,GO4007_GO4029_GO4033,12.318,gri,10,1,29
211088806,4,STAR,03 54 17.474,+24 23 11.62,LC,GO4007_GO4029_GO4033,12.771,gri,10,2,30
211088817,4,STAR,04 17 25.426,+24 23 12.25,LC,GO4020,13.033,gri,4,3,11
211088843,4,STAR,04 00 15.512,+24 23 13.45,LC,GO4007_GO4020_GO4060,13.752,gri,10,1,29
211089063,4,STAR,04 16 06.002,+24 23 26.61,LC,GO4097,15.355,J,4,3,11
211089068,4,STAR,03 47 18.060,+24 23 26.77,LC,GO4018_GO4020_GO4024_GO4032_GO4048_GO4060_GO4081_GO4091_GO4106,12.290,gri,15,4,52
211089187,4,STAR,04 16 46.319,+24 23 33.06,LC,GO4020,13.003,gri,4,3,11
211089251,4,STAR,03 56 34.667,+24 23 36.97,LC,GO4007_GO4020_GO4029_GO4033_GO4060_GO4082,12.537,gri,10,2,30
211089274,4,STAR,03 43 36.919,+24 23 38.32,LC,GO4006_GO4018_GO4020_GO4024_GO4032_GO4048_GO4054_GO4057_GO4060_GO4091,13.653,gri,15,3,51
211089283,4,STAR,04 15 01.548,+24 23 39.04,LC,GO4007_GO4029_GO4033,12.634,gri,4,3,11
211089348,4,STAR,03 55 50.563,+24 23 41.93,LC,GO4020_GO4104,11.043,gri,10,2,30
211089359,4,STAR,04 17 20.526,+24 23 43.00,LC,GO4020,12.557,gri,4,3,11
211089462,4,STAR,03 44 05.381,+24 23 48.28,LC,GO4020,11.737,gri,15,3,51
211089538,4,STAR,03 49 06.046,+24 23 53.22,LC,GO4020,13.083,gri,15,4,52
211089561,4,STAR,03 46 14.178,+24 23 54.07,LC,GO4007_GO4020_GO4060,13.744,gri,15,4,52
211089624,4,STAR,03 44 41.381,+24 23 57.75,LC,GO4007_GO4020_GO4029_GO4033_GO4060_GO4104_GO4106,11.466,gri,15,4,52
211089666,4,STAR,03 54 47.459,+24 23 59.43,LC,GO4020_GO4089,12.779,gri,10,2,30
211089709,4,STAR,03 46 28.304,+24 24 02.26,LC,GO4006_GO4060,15.599,gri,15,4,52
211089723,4,STAR,04 14 10.144,+24 24 03.59,LC,GO4020,12.655,gri,4,3,11
211089771,4,STAR,04 11 19.511,+24 24 05.98,LC,GO4020,12.603,gri,4,2,10
211089792,4,STAR,04 10 40.955,+24 24 07.35,LC,GO4007,12.914,gri,4,2,10
211089826,4,STAR,03 59 01.550,+24 24 08.85,LC,GO4020_GO4102_GO4104,11.267,gri,10,1,29
211089919,4,STAR,03 39 53.438,+24 24 13.92,LC,GO4007_GO4029_GO4033,12.674,gri,15,3,51
211089947,4,STAR,03 44 12.934,+24 24 15.62,LC,GO4007_GO4029_GO4033_GO4060_GO4082_GO4104,10.285,gri,15,3,51
211090046,4,STAR,03 43 27.041,+24 24 21.23,LC,GO4020_GO4060,13.861,gri,15,3,51
211090115,4,STAR,03 54 04.702,+24 24 24.54,LC,GO4007_GO4020_GO4029_GO4033,12.277,gri,10,2,30
211090133,4,STAR,04 17 02.933,+24 24 25.46,LC,GO4020,13.388,gri,4,3,11
211090145,4,STAR,04 02 52.469,+24 24 26.30,LC,GO4020,12.467,gri,10,1,29
211090224,4,STAR,03 44 26.884,+24 24 31.74,LC,GO4006_GO4024_GO4032_GO4048,14.730,JHK,15,4,52
211090440,4,STAR,03 56 13.376,+24 24 43.25,LC,GO4020_GO4089,12.102,gri,10,2,30
211090469,4,STAR,04 14 54.578,+24 24 44.88,LC,GO4020,12.556,gri,4,3,11
211090479,4,STAR,04 09 51.106,+24 24 45.29,LC,GO4020,13.550,gri,4,2,10
211090485,4,STAR,04 03 00.245,+24 24 45.67,LC,GO4007_GO4033_GO4064_GO4104,11.327,gri,10,1,29
211090600,4,STAR,04 14 30.257,+24 24 53.06,LC,GO4020,13.181,gri,4,3,11
211090605,4,STAR,03 49 18.001,+24 24 53.40,LC,GO4007_GO4029_GO4033_GO4104,11.666,gri,15,4,52
211090616,4,STAR,03 49 41.470,+24 24 54.13,LC,GO4007_GO4029_GO4033_GO4060_GO4082_GO4091_GO4104,11.944,gri,15,4,52
211090630,4,STAR,03 39 49.280,+24 24 54.96,LC,GO4007_GO4020,13.138,gri,15,3,51
211090675,4,STAR,03 43 19.560,+24 24 57.28,LC,GO4007_GO4029_GO4033_GO4052_GO4060_GO4104,11.876,gri,15,3,51
211090715,4,STAR,04 01 29.676,+24 24 59.75,LC,GO4007_GO4020_GO4033_GO4060,12.350,gri,10,1,29
211090829,4,STAR,03 42 54.108,+24 25 05.15,LC,GO4006_GO4007_GO4020_GO4060,13.934,gri,15,3,51
211090866,4,STAR,03 45 49.367,+24 25 07.22,LC,GO4006_GO4024_GO4032_GO4048_GO4057,15.051,JHK,15,4,52
211090879,4,STAR,03 40 38.791,+24 25 07.83,LC,GO4007_GO4029_GO4033,12.541,gri,15,3,51
211090925,4,STAR,03 53 40.956,+24 25 09.81,LC,GO4011_GO4024_GO4032_GO4048_GO4097,14.920,JHK,10,2,30
211091343,4,STAR,03 57 37.249,+24 25 33.25,LC,GO4020,9.829,gri,10,2,30
211091354,4,STAR,03 54 17.428,+24 25 33.92,LC,GO4007_GO4029_GO4033_GO4060,12.164,gri,10,2,30
211091363,4,STAR,03 44 24.292,+24 25 34.46,LC,GO4020,10.552,gri,15,4,52
211091381,4,STAR,03 43 55.690,+24 25 35.07,LC,GO4018_GO4020_GO4024_GO4032_GO4048_GO4054_GO4057_GO4060_GO4091,13.809,gri,15,3,51
211091392,4,STAR,03 45 49.612,+24 25 35.76,LC,GO4020_GO4104,10.455,gri,15,4,52
211091442,4,STAR,04 00 10.267,+24 25 38.51,LC,GO4007_GO4033,12.201,gri,10,1,29
211091443,4,STAR,04 02 30.628,+24 25 38.69,LC,GO4020_GO4089,13.043,gri,10,1,29
211091449,4,STAR,03 44 37.766,+24 25 38.93,LC,GO4024_GO4026_GO4048,15.872,J,15,4,52
211091492,4,STAR,03 56 27.276,+24 25 41.11,LC,GO4007_GO4029_GO4033,12.243,gri,10,2,30
211091497,4,STAR,04 00 13.820,+24 25 41.46,LC,GO4011_GO4020_GO4060,13.275,gri,10,1,29
211091536,4,STAR,03 47 49.772,+24 25 43.39,LC,GO4006_GO4011_GO4024_GO4026_GO4032_GO4048_GO4097,15.879,JHK,15,4,52
211091685,4,STAR,04 12 59.094,+24 25 52.98,LC,GO4007,13.005,gri,4,3,11
211091701,4,STAR,03 55 32.290,+24 25 53.79,LC,GO4007_GO4020_GO4060,13.995,gri,10,2,30
211091727,4,STAR,03 52 24.589,+24 25 55.28,LC,GO4007_GO4020_GO4060,13.555,gri,10,2,30
211091743,4,STAR,04 13 01.934,+24 25 55.83,LC,GO4007_GO4020_GO4060,13.669,gri,4,3,11
211091759,4,STAR,03 57 19.530,+24 25 57.12,LC,GO4020,13.115,gri,10,2,30
211091768,4,STAR,03 44 56.400,+24 25 57.36,LC,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4057_GO4060_GO4074_GO4091_GO4104,10.310,gri,15,4,52
211091791,4,STAR,03 47 29.083,+24 25 58.93,LC,GO4020_GO4104,11.183,gri,15,4,52
211091848,4,STAR,03 46 28.412,+24 26 02.18,LC,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4057_GO4060_GO4086_GO4090_GO4091_GO4104,10.912,gri,15,4,52
211091993,4,STAR,03 47 10.716,+24 26 09.77,LC,GO4007_GO4091,13.205,gri,15,4,52
211092028,4,STAR,04 00 55.998,+24 26 11.70,LC,GO4020_GO4102,11.251,gri,10,1,29
211092077,4,STAR,04 01 54.386,+24 26 14.69,LC,GO4007_GO4029_GO4033_GO4082,12.819,gri,10,1,29
211092122,4,STAR,03 54 58.626,+24 26 17.12,LC,GO4007_GO4029_GO4033,12.792,gri,10,2,30
211092204,4,STAR,04 10 09.836,+24 26 21.96,LC,GO4020_GO4089,12.321,gri,4,2,10
211092244,4,STAR,03 41 20.234,+24 26 24.40,LC,GO4007_GO4060,13.636,gri,15,3,51
211092367,4,STAR,03 41 20.159,+24 26 31.42,LC,GO4007_GO4020_GO4060,13.636,gri,15,3,51
211092391,4,STAR,03 54 04.734,+24 26 33.22,LC,GO4007_GO4029_GO4033,12.279,gri,10,2,30
211092487,4,STAR,03 55 13.624,+24 26 38.69,LC,GO4020_GO4104,10.212,gri,10,2,30
211092494,4,STAR,03 56 01.903,+24 26 39.19,LC,GO4020_GO4102,11.151,gri,10,2,30
211092628,4,STAR,03 44 54.096,+24 26 46.97,LC,GO4011_GO4024_GO4026_GO4032_GO4048_GO4097,15.778,JHK,15,4,52
211092630,4,STAR,03 44 17.754,+24 26 47.01,LC,GO4006_GO4024_GO4032_GO4048,15.066,JHK,15,4,52
211092631,4,STAR,04 02 04.700,+24 26 47.13,LC,GO4020,12.026,gri,10,1,29
211093040,4,STAR,03 43 26.965,+24 27 10.11,LC,GO4006_GO4011_GO4020_GO4024_GO4032_GO4048_GO4097,14.572,JHK,15,3,51
211093098,4,STAR,03 47 18.604,+24 27 13.44,LC,GO4020,11.182,gri,15,4,52
211093117,4,STAR,03 46 27.005,+24 27 14.47,LC,GO4006_GO4024_GO4032_GO4048_GO4097,15.332,JHK,15,4,52
211093156,4,STAR,03 43 59.146,+24 27 16.82,LC,GO4007_GO4029_GO4033_GO4060_GO4104,11.849,gri,15,3,51
211093180,4,STAR,03 55 11.071,+24 27 18.49,LC,GO4007_GO4033_GO4060,12.002,gri,10,2,30
211093203,4,STAR,03 52 17.544,+24 27 19.73,LC,GO4006_GO4024_GO4032_GO4048_GO4097,15.728,JHK,10,2,30
211093211,4,STAR,03 48 40.403,+24 27 20.11,LC,GO4007_GO4029_GO4033_GO4060_GO4104,11.770,gri,15,4,52
211093291,4,STAR,03 40 55.556,+24 27 24.72,LC,GO4007_GO4029_GO4033_GO4060_GO4104,9.682,gri,15,3,51
211093307,4,STAR,04 09 39.298,+24 27 25.82,LC,GO4020_GO4104,11.753,gri,4,2,10
211093377,4,STAR,04 15 36.612,+24 27 30.12,LC,GO4097,15.998,gri,4,3,11
211093397,4,STAR,03 59 22.808,+24 27 30.95,LC,GO4006_GO4097,15.621,J,10,1,29
211093429,4,STAR,03 47 39.347,+24 27 32.44,LC,GO4006_GO4024_GO4032_GO4048_GO4097,15.457,JHK,15,4,52
211093467,4,STAR,03 46 37.456,+24 27 34.57,LC,GO4020_GO4089,13.821,gri,15,4,52
211093574,4,STAR,03 58 22.310,+24 27 39.71,LC,GO4020_GO4104,11.348,gri,10,1,29
211093581,4,STAR,03 46 58.537,+24 27 40.12,LC,GO4024_GO4032_GO4048_GO4097,15.354,JHK,15,4,52
211093656,4,STAR,04 17 22.736,+24 27 45.24,LC,GO4006_GO4097,15.116,JHK,4,3,11
211093684,4,STAR,03 49 42.276,+24 27 46.81,LC,GO4007_GO4018_GO4020_GO4024_GO4029_GO4032_GO4033_GO4037_GO4048_GO4060_GO4091_GO4104_GO4106,11.884,gri,15,4,52
211093705,4,STAR,03 45 34.456,+24 27 47.89,LC,GO4007_GO4012_GO4018_GO4024_GO4033_GO4035_GO4040_GO4048_GO4060_GO4086,9.053,gri,15,4,52
211093734,4,STAR,03 53 35.815,+24 27 49.35,LC,GO4007_GO4020_GO4060,13.741,gri,10,2,30
211093906,4,STAR,03 52 43.230,+24 27 58.72,LC,GO4006_GO4024_GO4026_GO4032_GO4048,15.744,JHK,10,2,30
211093950,4,STAR,03 58 51.359,+24 28 00.95,LC,GO4020_GO4104,10.898,gri,10,1,29
211094047,4,STAR,03 42 20.182,+24 28 06.19,LC,GO4007_GO4029_GO4033,10.387,gri,15,3,51
211094095,4,STAR,03 45 53.784,+24 28 08.77,LC,GO4006_GO4020_GO4024_GO4032_GO4048_GO4054,14.265,gri,15,4,52
211094096,4,STAR,04 12 21.600,+24 28 08.83,LC,GO4020_GO4089,13.685,gri,4,3,11
211094117,4,STAR,04 16 57.540,+24 28 10.31,LC,GO4020_GO4089,13.582,gri,4,3,11
211094364,4,STAR,04 02 43.019,+24 28 24.03,LC,GO4011_GO4020_GO4054,14.387,gri,10,1,29
211094384,4,STAR,03 45 19.962,+24 28 24.75,LC,GO4097,15.751,JHK,15,4,52
211094386,4,STAR,03 47 00.290,+24 28 24.85,LC,GO4011_GO4024_GO4032_GO4048_GO4097,15.539,JHK,15,4,52
211094418,4,STAR,03 48 07.078,+24 28 26.91,LC,GO4020_GO4104_GO4106,11.806,gri,15,4,52
211094469,4,STAR,03 55 31.969,+24 28 29.85,LC,GO4020,11.552,gri,10,2,30
211094733,4,STAR,03 49 14.542,+24 28 43.71,LC,GO4007_GO4029_GO4033,12.442,gri,15,4,52
211094777,4,STAR,03 46 24.625,+24 28 46.53,LC,GO4011_GO4024_GO4032_GO4048_GO4091_GO4097,15.765,JHK,15,4,52
211094891,4,STAR,04 10 48.832,+24 28 52.72,LC,GO4020_GO4089,13.582,gri,4,2,10
211094988,4,STAR,03 42 48.913,+24 28 58.56,LC,GO4007_GO4029_GO4033,10.386,gri,15,3,51
211095070,4,STAR,04 13 47.503,+24 29 02.85,LC,GO4097,15.087,JHK,4,3,11
211095088,4,STAR,03 45 09.796,+24 29 03.76,LC,GO4007_GO4029_GO4033_GO4060_GO4104,10.759,gri,15,4,52
211095095,4,STAR,03 55 38.050,+24 29 03.96,LC,GO4033,10.776,gri,10,2,30
211095127,4,STAR,04 01 42.150,+24 29 05.95,LC,GO4021_GO4033_GO4104,11.617,gri,10,1,29
211095143,4,STAR,04 15 24.980,+24 29 06.89,LC,GO4020,13.127,gri,4,3,11
211095170,4,STAR,03 43 04.260,+24 29 08.69,LC,GO4007_GO4029_GO4033_GO4060_GO4091_GO4106,12.117,gri,15,3,51
211095189,4,STAR,04 16 09.678,+24 29 09.66,LC,GO4020,13.053,gri,4,3,11
211095190,4,STAR,04 01 00.124,+24 29 09.66,LC,GO4007_GO4029_GO4033_GO4060,12.388,gri,10,1,29
211095199,4,STAR,03 43 22.415,+24 29 10.38,LC,GO4007_GO4029_GO4033_GO4060_GO4091,12.175,gri,15,3,51
211095218,4,STAR,03 44 26.531,+24 29 11.56,LC,GO4006_GO4011_GO4024_GO4032_GO4048_GO4097,15.395,JHK,15,4,52
211095222,4,STAR,03 42 34.549,+24 29 12.06,LC,GO4020,12.346,gri,15,3,51
211095259,4,STAR,03 40 30.716,+24 29 14.05,LC,GO4007_GO4018_GO4020_GO4024_GO4032_GO4033_GO4048_GO4060_GO4086_GO4106,11.516,gri,15,3,51
211095261,4,STAR,04 10 04.836,+24 29 14.14,LC,GO4020,10.072,gri,4,2,10
211095270,4,STAR,03 55 53.087,+24 29 14.55,LC,GO4007_GO4029_GO4033_GO4060_GO4064,11.291,gri,10,2,30
211095280,4,STAR,03 57 59.630,+24 29 14.97,LC,GO4097,15.763,JHK,10,2,30
211095292,4,STAR,03 43 43.709,+24 29 15.81,LC,GO4006_GO4011_GO4024_GO4032_GO4048_GO4097,14.820,JHK,15,3,51
211095293,4,STAR,03 44 40.164,+24 29 15.87,LC,GO4006_GO4020_GO4097,14.335,gri,15,4,52
211095344,4,STAR,04 13 57.695,+24 29 19.23,LC,GO4007_GO4029_GO4033_GO4082,12.593,gri,4,3,11
211095365,4,STAR,04 16 04.098,+24 29 20.43,LC,GO4007_GO4029_GO4033,12.231,gri,4,3,11
211095548,4,STAR,03 42 50.278,+24 29 30.71,LC,GO4007_GO4060,13.331,gri,15,3,51
211095577,4,STAR,03 49 04.566,+24 29 32.03,LC,GO4046,15.901,gri,15,4,52
211095581,4,STAR,03 40 24.334,+24 29 32.20,LC,GO4020_GO4089_GO4104_GO4106,11.065,gri,15,3,51
211095624,4,STAR,03 42 55.112,+24 29 35.08,LC,GO4007_GO4012_GO4018_GO4024_GO4032_GO4033_GO4048_GO4086,9.552,gri,15,3,51
211095723,4,STAR,03 54 56.084,+24 29 40.55,LC,GO4007_GO4029_GO4033_GO4060_GO4106,11.594,gri,10,2,30
211095817,4,STAR,03 46 50.027,+24 29 45.72,LC,GO4006_GO4011,15.521,JHK,15,4,52
211095834,4,STAR,04 15 52.463,+24 29 46.73,LC,GO4020_GO4089,13.988,gri,4,3,11
211096059,4,STAR,04 01 39.094,+24 29 59.54,LC,GO4007_GO4020_GO4029_GO4033_GO4060,12.881,gri,10,1,29
211096080,4,STAR,03 59 04.279,+24 30 00.42,LC,GO4007_GO4029_GO4033,12.275,gri,10,1,29
211096084,4,STAR,03 45 36.000,+24 30 00.78,LC,GO4007_GO4029_GO4033_GO4057_GO4104,11.948,gri,15,4,52
211096162,4,STAR,03 54 31.673,+24 30 05.34,LC,GO4020,12.510,gri,10,2,30
211096291,4,STAR,04 15 34.096,+24 30 11.76,LC,GO4007_GO4029_GO4033,12.278,gri,4,3,11
211096367,4,STAR,03 47 33.965,+24 30 15.18,LC,GO4020_GO4104,11.913,gri,15,4,52
211096368,4,STAR,03 44 03.552,+24 30 15.25,LC,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4052_GO4057_GO4060_GO4082_GO4090_GO4091_GO4104,10.615,gri,15,3,51
211096385,4,STAR,03 48 17.291,+24 30 15.99,LC,GO4006_GO4018_GO4020_GO4024_GO4032_GO4048_GO4054_GO4060_GO4091,13.755,gri,15,4,52
211096395,4,STAR,03 54 43.092,+24 30 16.59,LC,GO4007_GO4029_GO4033_GO4060_GO4104,11.841,gri,10,2,30
211096397,4,STAR,03 57 48.928,+24 30 16.63,LC,GO4033,11.930,gri,10,2,30
211096421,4,STAR,03 45 12.074,+24 30 18.39,LC,GO4006_GO4032,15.080,JHK,15,4,52
211096432,4,STAR,03 47 50.953,+24 30 18.92,LC,GO4006_GO4011_GO4018_GO4020_GO4024_GO4032_GO4048_GO4054_GO4060,15.112,gri,15,4,52
211096461,4,STAR,03 47 59.456,+24 30 21.22,LC,GO4006_GO4011_GO4020_GO4060,14.058,gri,15,4,52
211096542,4,STAR,03 54 07.045,+24 30 25.55,LC,GO4020,12.331,gri,10,2,30
211096608,4,STAR,03 49 52.370,+24 30 29.86,LC,GO4007_GO4029_GO4033,12.479,gri,15,4,52
211096625,4,STAR,04 09 37.973,+24 30 30.63,LC,GO4020,13.224,gri,4,2,10
211096735,4,STAR,03 56 45.262,+24 30 37.31,LC,GO4020_GO4104,10.476,gri,10,2,30
211096747,4,STAR,04 12 19.616,+24 30 37.89,LC,GO4006_GO4097,15.254,JHK,4,3,11
211096754,4,STAR,03 44 39.397,+24 30 38.46,LC,GO4007_GO4029_GO4033_GO4060_GO4104,10.992,gri,15,4,52
211096873,4,STAR,03 53 12.566,+24 30 45.31,LC,GO4007_GO4020_GO4060,13.247,gri,10,2,30
211096894,4,STAR,04 00 29.088,+24 30 46.61,LC,GO4020,12.490,gri,10,1,29
211097132,4,STAR,03 52 45.862,+24 30 59.79,LC,GO4020,12.059,gri,10,2,30
211097223,4,STAR,04 11 21.080,+24 31 04.21,LC,GO4020,13.091,gri,4,2,10
211097342,4,STAR,03 49 11.478,+24 31 09.86,LC,GO4046,15.459,gri,15,4,52
211097402,4,STAR,03 46 38.888,+24 31 13.13,LC,GO4007_GO4018_GO4020_GO4024_GO4029_GO4032_GO4033_GO4048_GO4057_GO4060_GO4091,12.928,gri,15,4,52
211097509,4,STAR,03 56 22.916,+24 31 19.01,LC,GO4007_GO4029_GO4033_GO4104,10.949,gri,10,2,30
211097541,4,STAR,04 11 16.987,+24 31 21.19,LC,GO4020,13.041,gri,4,2,10
211097575,4,STAR,03 59 58.798,+24 31 23.55,LC,GO4006_GO4048,15.803,JHK,10,1,29
211097686,4,STAR,03 58 47.975,+24 31 29.73,LC,GO4007_GO4029_GO4033,12.373,gri,10,1,29
211097696,4,STAR,04 01 16.835,+24 31 30.39,LC,GO4007_GO4033,12.067,gri,10,1,29
211097759,4,STAR,03 47 08.142,+24 31 33.97,LC,GO4020,12.242,gri,15,4,52
211097828,4,STAR,04 01 16.140,+24 31 37.58,LC,GO4007_GO4029_GO4033_GO4060,12.067,gri,10,1,29
211097829,4,STAR,04 12 29.502,+24 31 37.59,LC,GO4020_GO4089,13.264,gri,4,3,11
211097941,4,STAR,03 44 39.631,+24 31 44.18,LC,GO4011_GO4032_GO4097,14.935,JHK,15,4,52
211098032,4,STAR,03 49 26.800,+24 31 48.98,LC,GO4020_GO4089,13.343,gri,15,4,52
211098117,4,STAR,03 49 27.638,+24 31 54.19,LC,GO4011_GO4020_GO4024_GO4032_GO4048_GO4091_GO4097,14.578,JHK,15,4,52
211098175,4,STAR,03 43 56.881,+24 31 57.51,LC,GO4020_GO4089_GO4104,11.635,gri,15,3,51
211098261,4,STAR,03 42 22.831,+24 32 01.24,LC,GO4007_GO4020_GO4029_GO4033_GO4060,12.974,gri,15,3,51
211098265,4,STAR,04 00 00.572,+24 32 01.76,LC,GO4007_GO4029_GO4033,12.459,gri,10,1,29
211098279,4,STAR,03 49 33.035,+24 32 02.63,LC,GO4011_GO4018_GO4024_GO4032_GO4048_GO4097,14.859,JHK,15,4,52
211098366,4,STAR,04 00 57.251,+24 32 09.00,LC,GO4007_GO4020_GO4060,14.453,gri,10,1,29
211098387,4,STAR,03 47 35.498,+24 32 09.97,LC,GO4020_GO4104,9.838,gri,15,4,52
211098408,4,STAR,03 53 31.747,+24 32 11.26,LC,GO4007_GO4033,12.076,gri,10,2,30
211098454,4,STAR,03 42 03.305,+24 32 13.48,LC,GO4006_GO4011_GO4024_GO4032_GO4048_GO4091_GO4097,14.944,JHK,15,3,51
211098514,4,STAR,03 42 35.363,+24 32 16.50,LC,GO4020_GO4104,10.345,gri,15,3,51
211098750,4,STAR,03 41 29.695,+24 32 26.72,LC,GO4048,14.962,JHK,15,3,51
211098921,4,STAR,03 45 21.672,+24 32 37.39,LC,GO4011_GO4024_GO4032_GO4048_GO4097,15.708,JHK,15,4,52
211098973,4,STAR,04 15 31.993,+24 32 40.75,LC,GO4007_GO4029_GO4033,12.829,gri,4,3,11
211098990,4,STAR,03 43 00.905,+24 32 41.63,LC,GO4007_GO4029_GO4033_GO4104,10.799,gri,15,3,51
211099045,4,STAR,03 48 54.331,+24 32 44.51,LC,GO4007_GO4029_GO4033_GO4091,12.450,gri,15,4,52
211099051,4,STAR,04 11 15.742,+24 32 45.00,LC,GO4020,13.275,gri,4,2,10
211099054,4,STAR,04 00 24.775,+24 32 45.12,LC,GO4020,11.793,gri,10,1,29
211099297,4,STAR,03 55 58.404,+24 32 59.80,LC,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4086,12.250,gri,10,2,30
211099475,4,STAR,03 54 08.860,+24 33 09.94,LC,GO4020,12.062,gri,10,2,30
211099500,4,STAR,03 56 10.489,+24 33 11.02,LC,GO4007_GO4020_GO4060,13.389,gri,10,2,30
211099743,4,STAR,03 47 28.835,+24 33 24.98,LC,GO4020,9.704,gri,15,4,52
211099759,4,STAR,04 15 27.454,+24 33 25.35,LC,GO4007_GO4029_GO4033,12.755,gri,4,3,11
211099781,4,STAR,03 44 12.966,+24 33 26.61,LC,GO4007_GO4029_GO4033,12.104,gri,15,4,52
211099801,4,STAR,03 57 25.679,+24 33 27.74,LC,GO4007_GO4029_GO4033_GO4060_GO4082_GO4104_GO4106,11.262,gri,10,2,30
